Event ID: 0, Int: 0
Parameters: {} ()
      0 Set Character Team Type (Entity ID: 10000, Team Type: Human)
      1 Initialize Event (Event ID: 12905400, Slot Number: 0, Arguments: {2900251, 2910200, 301008005, 2901287, 12905400})
      2 Initialize Event (Event ID: 12905400, Slot Number: 2, Arguments: {2900429, 2910200, 301008005, 2901289, 12905402})
      3 Initialize Event (Event ID: 12905400, Slot Number: 4, Arguments: {2900254, 2910200, 301008005, 2901283, 12905404})
      4 Initialize Event (Event ID: 12905400, Slot Number: 5, Arguments: {2900255, 2910200, 301008005, 2901284, 12905405})
      5 Initialize Event (Event ID: 12905400, Slot Number: 6, Arguments: {2900256, 2910200, 301008005, 2901285, 12905406})
      6 Initialize Event (Event ID: 12905400, Slot Number: 7, Arguments: {2900354, 2910200, 301008005, 2901293, 12905407})
      7 Initialize Event (Event ID: 12905400, Slot Number: 8, Arguments: {2900364, 2910200, 301008005, 2901300, 12905408})
      8 Initialize Event (Event ID: 12905400, Slot Number: 9, Arguments: {2900365, 2910200, 301008005, 2901301, 12905409})
      9 Initialize Event (Event ID: 12900087, Slot Number: 0, Arguments: {2910200})
     10 Initialize Event (Event ID: 12900000, Slot Number: 0, Arguments: {2901079, 12900360, 2910200, 12900000})
     11 Initialize Event (Event ID: 12900000, Slot Number: 2, Arguments: {2901068, 12900362, 2910200, 12900002})
     12 Initialize Event (Event ID: 12900000, Slot Number: 3, Arguments: {2901073, 12900363, 2910200, 12900003})
     13 Initialize Event (Event ID: 12900000, Slot Number: 6, Arguments: {2901075, 12900366, 2910200, 12900006})
     14 Initialize Event (Event ID: 12900000, Slot Number: 7, Arguments: {2901078, 12900367, 2910200, 12900007})
     15 Initialize Event (Event ID: 12900000, Slot Number: 9, Arguments: {2901080, 12900369, 2910200, 12900008})
     16 Initialize Event (Event ID: 12900023, Slot Number: 2, Arguments: {2901057, 12900381, 9921, 19921, 2910200, 12900025})
     17 Initialize Event (Event ID: 12900200, Slot Number: 0, Arguments: {2901150, 12900384, 9921, 19921})
     18 Initialize Event (Event ID: 12900200, Slot Number: 1, Arguments: {2901151, 12900385, 9921, 19921})
     19 Initialize Event (Event ID: 12900200, Slot Number: 2, Arguments: {2901561, 12900386, 9921, 19921})
     20 Initialize Event (Event ID: 12900200, Slot Number: 3, Arguments: {2901152, 12900387, 9921, 19921})
     21 Initialize Event (Event ID: 12900230, Slot Number: 2, Arguments: {2901532, 12900402})
     36 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 2, Desired Condition Group State: FAIL, Target Condition Group: OR(02))
     37 Set SpEffect (Entity ID: X8:11, SpEffect ID: 454, Apply SpEffect HP Correction to NPC Parts: FALSE)
     38 END Unconditionally (Execution End Type: Restart)
     39 IF Event Value (Result Condition Group: OR(03), Base Event Flag ID: X4:7, Number of Used Flag Bits: 10, Comparison Type: >=, Threshold Value: 00000010)
     40 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 2, Desired Condition Group State: FAIL, Target Condition Group: OR(03))
     41 Set SpEffect (Entity ID: X8:11, SpEffect ID: 464, Apply SpEffect HP Correction to NPC Parts: FALSE)
     42 END Unconditionally (Execution End Type: Restart)
     43 Set SpEffect (Entity ID: X8:11, SpEffect ID: 460, Apply SpEffect HP Correction to NPC Parts: FALSE)
     44 Clear SpEffect (Entity ID: X8:11, SpEffect ID: 460)
     45 END Unconditionally (Execution End Type: Restart)

Event ID: 12905041, Int: 0
Parameters: {X0:3, X4:7} (ii)
      0 IF HP Ratio (Result Condition Group: MAIN, Target Entity ID: X0:3, Comparison Type: <, Target HP Ratio: 0.500)
      1 Request Character AI Command (Entity ID: X0:3, Command ID: 1, Slot Number: 1)
      2 IF Character Has Event Message (Result Condition Group: MAIN, Target Entity ID: X0:3, Target Event Message ID: X4:7, Should Have: TRUE)
      3 Request Character AI Command (Entity ID: X0:3, Command ID: -1, Slot Number: 1)

Event ID: 12905042, Int: 0
Parameters: {X0:3, X4:7} (ii)
      0 IF Character Has Event Message (Result Condition Group: MAIN, Target Entity ID: X0:3, Target Event Message ID: 00000010, Should Have: TRUE)
      1 Set Event Flag (Event Flag ID: X4:7, Flag State: ON)
      2 IF Character Has Event Message (Result Condition Group: MAIN, Target Entity ID: X0:3, Target Event Message ID: 00000020, Should Have: TRUE)
      3 Set Event Flag (Event Flag ID: X4:7, Flag State: OFF)
      4 END Unconditionally (Execution End Type: Restart)

Event ID: 12905043, Int: 0
Parameters: {X0:3, X4:7, X8:11, X12:15} (iiii)
      0 Delete Map SFX (Entity ID: X0:3, Only Delete Root: FALSE)
      1 Delete Map SFX (Entity ID: X4:7, Only Delete Root: FALSE)
      2 Delete Map SFX (Entity ID: X8:11, Only Delete Root: FALSE)
      3 IF In/Outside Area (Result Condition Group: MAIN, Desired State: Inside, Target Entity ID: 00010000, Area Entity ID: X12:15)
      4 Create Map SFX (Entity ID: X0:3)
      5 Create Map SFX (Entity ID: X4:7)
      6 Create Map SFX (Entity ID: X8:11)

Event ID: 12905044, Int: 0
Parameters: {X0:3, X4:7, X8:11, X12:15} (iiii)
      0 END IF Event Flag (Execution End Type: End, Desired Flag State: ON, Target Event Flag Type: Event Flag, Target Event Flag ID: X12:15)
      1 Set Network Sync State (Disabled/Enabled: Disabled)
      2 Set Character Back Read State (Entity ID: X0:3, Should Be Removed: TRUE)
      3 IF In/Outside Area (Result Condition Group: MAIN, Desired State: Inside, Target Entity ID: 00010000, Area Entity ID: X4:7)
      4 Set Character Back Read State (Entity ID: X0:3, Should Be Removed: FALSE)
      5 IF In/Outside Area (Result Condition Group: MAIN, Desired State: Inside, Target Entity ID: 00010000, Area Entity ID: X8:11)
      6 END Unconditionally (Execution End Type: Restart)

Event ID: 12905050, Int: 0
Parameters: {X0:1, X4:7, X8:9, X12:15, X16:19, X20:23, X24:27, X28:31} (hihiiiii)
      0 IF Event Flag (Result Condition Group: AND(01), Desired Flag State: ON, Target Event Flag Type: Event Flag, Target Event Flag ID: X20:23)
      1 IF Character Back Read Status (Result Condition Group: AND(01), Target Entity ID: X16:19, Is Back Read: TRUE)
      2 IF Condition Group (Result Condition Group: MAIN, Desired Condition Group State: PASS, Target Condition Group: AND(01))
      3 Create NPC Part (Entity ID: X16:19, NPC Part ID: X0:1, NPC Part Group IDx: NPC Part Type[X8:9], NPC Part HP: X12:15, Damage Correction: 1, Body Damage Compensation: 1, Is Invincible: FALSE, Start In Stopped State: FALSE)
      4 Set NPC Part SE and SFX (Entity ID: X16:19, NPC Part ID: X4:7, Defense Material SE ID: X28:31, Defense Material SFX ID: X28:31)
      5 Set Event Flag (Event Flag ID: X24:27, Flag State: ON)

Event ID: 12905061, Int: 0
Parameters: {X0:3, X4:7, X8:11, X12:15, X16:17, X20:23, X24:25, X28:31} (iiiihihi)
      0 IF Event Flag (Result Condition Group: MAIN, Desired Flag State: ON, Target Event Flag Type: Event Flag, Target Event Flag ID: X12:15)
      1 IF NPC Part HP (Result Condition Group: AND(02), Target Entity ID: X0:3, NPC Part ID: X20:23, HP Threshold: 0, Comparison Type: <=)
      2 IF HP Ratio (Result Condition Group: AND(03), Target Entity ID: X0:3, Comparison Type: <=, Target HP Ratio: 0.000)
      3 IF Condition Group (Result Condition Group: OR(01), Desired Condition Group State: PASS, Target Condition Group: AND(02))
      4 IF Condition Group (Result Condition Group: OR(01), Desired Condition Group State: PASS, Target Condition Group: AND(03))
      5 IF Condition Group (Result Condition Group: MAIN, Desired Condition Group State: PASS, Target Condition Group: OR(01))
      6 END IF Condition Group State (Compiled) (Execution End Type: End, Desired Condition Group State: PASS, Target Condition Group: AND(03))
      7 Create NPC Part (Entity ID: X0:3, NPC Part ID: X24:25, NPC Part Group IDx: NPC Part Type[X16:17], NPC Part HP: 999999999, Damage Correction: 1, Body Damage Compensation: 1, Is Invincible: FALSE, Start In Stopped State: FALSE)
      8 Set NPC Part SE and SFX (Entity ID: X0:3, NPC Part ID: X20:23, Defense Material SE ID: 73, Defense Material SFX ID: 73)
      9 Event Value Operation (Base Event Flag ID: X4:7, Number of Used Flag Bits: 10, Operand: 3, Base Event Flag ID (Operand): 0, Number of Used Event Flag Bits (Operand): 1, Calculation Type: +)
     10 Set Event Flag (Event Flag ID: X8:11, Flag State: ON)
     11 Request Character Animation Reset (Entity ID: X0:3, Interpolation Method: Interpolated)
     12 Force Animation Playback (Entity ID: X0:3, Animation ID: 8020, Should Loop: FALSE, Should Wait For Completion: FALSE, Ignore Wait For Transition: FALSE)
     13 Set SpEffect (Entity ID: X0:3, SpEffect ID: 480, Apply SpEffect HP Correction to NPC Parts: FALSE)
     14 Clear SpEffect (Entity ID: X0:3, SpEffect ID: 490)
     15 Request Character AI Re-plan (Entity ID: X0:3)
     16 WAIT Fixed Time (Seconds) (Number Of Seconds: 30.000)
     17 Request Character AI Command (Entity ID: X0:3, Command ID: 1, Slot Number: 0)
     18 Request Character AI Re-plan (Entity ID: X0:3)
     19 IF Character Has Event Message (Result Condition Group: MAIN, Target Entity ID: X0:3, Target Event Message ID: 00000300, Should Have: TRUE)
     20 Set NPC Part HP (Entity ID: X0:3, NPC Part ID: X20:23, Desired HP: X28:31, Should Allow HP Above Max HP: TRUE)
     21 Event Value Operation (Base Event Flag ID: X4:7, Number of Used Flag Bits: 10, Operand: 2, Base Event Flag ID (Operand): 0, Number of Used Event Flag Bits (Operand): 1, Calculation Type: -)
     22 Set Event Flag (Event Flag ID: X8:11, Flag State: ON)
     23 Set SpEffect (Entity ID: X0:3, SpEffect ID: 490, Apply SpEffect HP Correction to NPC Parts: FALSE)
     24 Clear SpEffect (Entity ID: X0:3, SpEffect ID: 480)
     25 Request Character AI Command (Entity ID: X0:3, Command ID: -1, Slot Number: 0)
     26 Request Character AI Re-plan (Entity ID: X0:3)
     27 WAIT Fixed Time (Frames) (Number Of Frames: 10)
     28 END Unconditionally (Execution End Type: Restart)

Event ID: 12905062, Int: 0
Parameters: {X0:3, X4:7, X8:11, X12:15, X16:17, X20:23, X24:25, X28:31} (iiiihihi)
      0 IF Event Flag (Result Condition Group: MAIN, Desired Flag State: ON, Target Event Flag Type: Event Flag, Target Event Flag ID: X12:15)
      1 IF NPC Part HP (Result Condition Group: AND(02), Target Entity ID: X0:3, NPC Part ID: X20:23, HP Threshold: 0, Comparison Type: <=)
      2 IF HP Ratio (Result Condition Group: AND(03), Target Entity ID: X0:3, Comparison Type: <=, Target HP Ratio: 0.000)
      3 IF Condition Group (Result Condition Group: OR(01), Desired Condition Group State: PASS, Target Condition Group: AND(02))
      4 IF Condition Group (Result Condition Group: OR(01), Desired Condition Group State: PASS, Target Condition Group: AND(03))
      5 IF Condition Group (Result Condition Group: MAIN, Desired Condition Group State: PASS, Target Condition Group: OR(01))
      6 END IF Condition Group State (Compiled) (Execution End Type: End, Desired Condition Group State: PASS, Target Condition Group: AND(03))
      7 Create NPC Part (Entity ID: X0:3, NPC Part ID: X24:25, NPC Part Group IDx: NPC Part Type[X16:17], NPC Part HP: 999999999, Damage Correction: 1, Body Damage Compensation: 1, Is Invincible: FALSE, Start In Stopped State: FALSE)
      8 Set NPC Part SE and SFX (Entity ID: X0:3, NPC Part ID: X20:23, Defense Material SE ID: 73, Defense Material SFX ID: 73)
      9 Event Value Operation (Base Event Flag ID: X4:7, Number of Used Flag Bits: 10, Operand: 3, Base Event Flag ID (Operand): 0, Number of Used Event Flag Bits (Operand): 1, Calculation Type: +)
     10 Set Event Flag (Event Flag ID: X8:11, Flag State: ON)
     11 Request Character Animation Reset (Entity ID: X0:3, Interpolation Method: Interpolated)
     12 Force Animation Playback (Entity ID: X0:3, Animation ID: 8000, Should Loop: FALSE, Should Wait For Completion: FALSE, Ignore Wait For Transition: FALSE)
     13 Set SpEffect (Entity ID: X0:3, SpEffect ID: 481, Apply SpEffect HP Correction to NPC Parts: FALSE)
     14 Clear SpEffect (Entity ID: X0:3, SpEffect ID: 491)
     15 Request Character AI Re-plan (Entity ID: X0:3)
     16 WAIT Fixed Time (Seconds) (Number Of Seconds: 30.000)
     17 Request Character AI Command (Entity ID: X0:3, Command ID: 1, Slot Number: 0)
     18 Request Character AI Re-plan (Entity ID: X0:3)
     19 IF Character Has Event Message (Result Condition Group: MAIN, Target Entity ID: X0:3, Target Event Message ID: 00000300, Should Have: TRUE)
     20 Set NPC Part HP (Entity ID: X0:3, NPC Part ID: X20:23, Desired HP: X28:31, Should Allow HP Above Max HP: TRUE)
     21 Event Value Operation (Base Event Flag ID: X4:7, Number of Used Flag Bits: 10, Operand: 2, Base Event Flag ID (Operand): 0, Number of Used Event Flag Bits (Operand): 1, Calculation Type: -)
     22 Set Event Flag (Event Flag ID: X8:11, Flag State: ON)
     23 Set SpEffect (Entity ID: X0:3, SpEffect ID: 491, Apply SpEffect HP Correction to NPC Parts: FALSE)
     24 Clear SpEffect (Entity ID: X0:3, SpEffect ID: 481)
     25 Request Character AI Command (Entity ID: X0:3, Command ID: -1, Slot Number: 0)
     26 Request Character AI Re-plan (Entity ID: X0:3)
     27 WAIT Fixed Time (Frames) (Number Of Frames: 10)
     28 END Unconditionally (Execution End Type: Restart)

Event ID: 12905063, Int: 0
Parameters: {X0:3, X4:7, X8:11, X12:15, X16:17, X20:23, X24:25, X28:31} (iiiihihi)
      0 IF Event Flag (Result Condition Group: MAIN, Desired Flag State: ON, Target Event Flag Type: Event Flag, Target Event Flag ID: X12:15)
      1 IF NPC Part HP (Result Condition Group: AND(02), Target Entity ID: X0:3, NPC Part ID: X20:23, HP Threshold: 0, Comparison Type: <=)
      2 IF HP Ratio (Result Condition Group: AND(03), Target Entity ID: X0:3, Comparison Type: <=, Target HP Ratio: 0.000)
      3 IF Condition Group (Result Condition Group: OR(01), Desired Condition Group State: PASS, Target Condition Group: AND(02))
      4 IF Condition Group (Result Condition Group: OR(01), Desired Condition Group State: PASS, Target Condition Group: AND(03))
      5 IF Condition Group (Result Condition Group: MAIN, Desired Condition Group State: PASS, Target Condition Group: OR(01))
      6 END IF Condition Group State (Compiled) (Execution End Type: End, Desired Condition Group State: PASS, Target Condition Group: AND(03))
      7 Create NPC Part (Entity ID: X0:3, NPC Part ID: X24:25, NPC Part Group IDx: NPC Part Type[X16:17], NPC Part HP: 999999999, Damage Correction: 1, Body Damage Compensation: 1, Is Invincible: FALSE, Start In Stopped State: FALSE)
      8 Set NPC Part SE and SFX (Entity ID: X0:3, NPC Part ID: X20:23, Defense Material SE ID: 73, Defense Material SFX ID: 73)
      9 Event Value Operation (Base Event Flag ID: X4:7, Number of Used Flag Bits: 10, Operand: 3, Base Event Flag ID (Operand): 0, Number of Used Event Flag Bits (Operand): 1, Calculation Type: +)
     10 Set Event Flag (Event Flag ID: X8:11, Flag State: ON)
     11 Request Character Animation Reset (Entity ID: X0:3, Interpolation Method: Interpolated)
     12 Force Animation Playback (Entity ID: X0:3, Animation ID: 8010, Should Loop: FALSE, Should Wait For Completion: FALSE, Ignore Wait For Transition: FALSE)
     13 Set SpEffect (Entity ID: X0:3, SpEffect ID: 482, Apply SpEffect HP Correction to NPC Parts: FALSE)
     14 Clear SpEffect (Entity ID: X0:3, SpEffect ID: 492)
     15 Request Character AI Re-plan (Entity ID: X0:3)
     16 WAIT Fixed Time (Seconds) (Number Of Seconds: 30.000)
     17 Request Character AI Command (Entity ID: X0:3, Command ID: 1, Slot Number: 0)
     18 Request Character AI Re-plan (Entity ID: X0:3)
     19 IF Character Has Event Message (Result Condition Group: MAIN, Target Entity ID: X0:3, Target Event Message ID: 00000300, Should Have: TRUE)
     20 Set NPC Part HP (Entity ID: X0:3, NPC Part ID: X20:23, Desired HP: X28:31, Should Allow HP Above Max HP: TRUE)
     21 Event Value Operation (Base Event Flag ID: X4:7, Number of Used Flag Bits: 10, Operand: 2, Base Event Flag ID (Operand): 0, Number of Used Event Flag Bits (Operand): 1, Calculation Type: -)
     22 Set Event Flag (Event Flag ID: X8:11, Flag State: ON)
     23 Set SpEffect (Entity ID: X0:3, SpEffect ID: 492, Apply SpEffect HP Correction to NPC Parts: FALSE)
     24 Clear SpEffect (Entity ID: X0:3, SpEffect ID: 482)
     25 Request Character AI Command (Entity ID: X0:3, Command ID: -1, Slot Number: 0)
     26 Request Character AI Re-plan (Entity ID: X0:3)
     27 WAIT Fixed Time (Frames) (Number Of Frames: 10)
     28 END Unconditionally (Execution End Type: Restart)

Event ID: 12905064, Int: 0
Parameters: {X0:3, X4:7, X8:11, X12:15, X16:17, X20:23, X24:25, X28:31} (iiiihihi)
      0 IF Event Flag (Result Condition Group: MAIN, Desired Flag State: ON, Target Event Flag Type: Event Flag, Target Event Flag ID: X12:15)
      1 IF NPC Part HP (Result Condition Group: AND(02), Target Entity ID: X0:3, NPC Part ID: X20:23, HP Threshold: 0, Comparison Type: <=)
      2 IF HP Ratio (Result Condition Group: AND(03), Target Entity ID: X0:3, Comparison Type: <=, Target HP Ratio: 0.000)
      3 IF Condition Group (Result Condition Group: OR(01), Desired Condition Group State: PASS, Target Condition Group: AND(02))
      4 IF Condition Group (Result Condition Group: OR(01), Desired Condition Group State: PASS, Target Condition Group: AND(03))
      5 IF Condition Group (Result Condition Group: MAIN, Desired Condition Group State: PASS, Target Condition Group: OR(01))
      6 END IF Condition Group State (Compiled) (Execution End Type: End, Desired Condition Group State: PASS, Target Condition Group: AND(03))
      7 Create NPC Part (Entity ID: X0:3, NPC Part ID: X24:25, NPC Part Group IDx: NPC Part Type[X16:17], NPC Part HP: 999999999, Damage Correction: 1, Body Damage Compensation: 1, Is Invincible: FALSE, Start In Stopped State: FALSE)
      8 Set NPC Part SE and SFX (Entity ID: X0:3, NPC Part ID: X20:23, Defense Material SE ID: 73, Defense Material SFX ID: 73)
      9 Event Value Operation (Base Event Flag ID: X4:7, Number of Used Flag Bits: 10, Operand: 3, Base Event Flag ID (Operand): 0, Number of Used Event Flag Bits (Operand): 1, Calculation Type: +)
     10 Set Event Flag (Event Flag ID: X8:11, Flag State: ON)
     11 Request Character Animation Reset (Entity ID: X0:3, Interpolation Method: Interpolated)
     12 Force Animation Playback (Entity ID: X0:3, Animation ID: 8030, Should Loop: FALSE, Should Wait For Completion: FALSE, Ignore Wait For Transition: FALSE)
     13 Set SpEffect (Entity ID: X0:3, SpEffect ID: 483, Apply SpEffect HP Correction to NPC Parts: FALSE)
     14 Clear SpEffect (Entity ID: X0:3, SpEffect ID: 493)
     15 Request Character AI Re-plan (Entity ID: X0:3)
     16 WAIT Fixed Time (Seconds) (Number Of Seconds: 30.000)
     17 Request Character AI Command (Entity ID: X0:3, Command ID: 1, Slot Number: 0)
     18 Request Character AI Re-plan (Entity ID: X0:3)
     19 IF Character Has Event Message (Result Condition Group: MAIN, Target Entity ID: X0:3, Target Event Message ID: 00000300, Should Have: TRUE)
     20 Set NPC Part HP (Entity ID: X0:3, NPC Part ID: X20:23, Desired HP: X28:31, Should Allow HP Above Max HP: TRUE)
     21 Event Value Operation (Base Event Flag ID: X4:7, Number of Used Flag Bits: 10, Operand: 2, Base Event Flag ID (Operand): 0, Number of Used Event Flag Bits (Operand): 1, Calculation Type: -)
     22 Set Event Flag (Event Flag ID: X8:11, Flag State: ON)
     23 Set SpEffect (Entity ID: X0:3, SpEffect ID: 493, Apply SpEffect HP Correction to NPC Parts: FALSE)
     24 Clear SpEffect (Entity ID: X0:3, SpEffect ID: 483)
     25 Request Character AI Command (Entity ID: X0:3, Command ID: -1, Slot Number: 0)
     26 Request Character AI Re-plan (Entity ID: X0:3)
     27 WAIT Fixed Time (Frames) (Number Of Frames: 10)
     28 END Unconditionally (Execution End Type: Restart)

Event ID: 12905065, Int: 0
Parameters: {X0:3, X4:7, X8:11, X12:15, X16:17, X20:23, X24:25, X28:31} (iiiihihi)
      0 IF Event Flag (Result Condition Group: MAIN, Desired Flag State: ON, Target Event Flag Type: Event Flag, Target Event Flag ID: X12:15)
      1 IF NPC Part HP (Result Condition Group: AND(02), Target Entity ID: X0:3, NPC Part ID: X20:23, HP Threshold: 0, Comparison Type: <=)
      2 IF HP Ratio (Result Condition Group: AND(03), Target Entity ID: X0:3, Comparison Type: <=, Target HP Ratio: 0.000)
      3 IF Condition Group (Result Condition Group: OR(01), Desired Condition Group State: PASS, Target Condition Group: AND(02))
      4 IF Condition Group (Result Condition Group: OR(01), Desired Condition Group State: PASS, Target Condition Group: AND(03))
      5 IF Condition Group (Result Condition Group: MAIN, Desired Condition Group State: PASS, Target Condition Group: OR(01))
      6 END IF Condition Group State (Compiled) (Execution End Type: End, Desired Condition Group State: PASS, Target Condition Group: AND(03))
      7 Create NPC Part (Entity ID: X0:3, NPC Part ID: X24:25, NPC Part Group IDx: NPC Part Type[X16:17], NPC Part HP: 999999999, Damage Correction: 1, Body Damage Compensation: 1, Is Invincible: FALSE, Start In Stopped State: FALSE)
      8 Set NPC Part SE and SFX (Entity ID: X0:3, NPC Part ID: X20:23, Defense Material SE ID: 73, Defense Material SFX ID: 73)
      9 Event Value Operation (Base Event Flag ID: X4:7, Number of Used Flag Bits: 10, Operand: 3, Base Event Flag ID (Operand): 0, Number of Used Event Flag Bits (Operand): 1, Calculation Type: +)
     10 Set Event Flag (Event Flag ID: X8:11, Flag State: ON)
     11 Request Character Animation Reset (Entity ID: X0:3, Interpolation Method: Interpolated)
     12 Force Animation Playback (Entity ID: X0:3, Animation ID: 8040, Should Loop: FALSE, Should Wait For Completion: FALSE, Ignore Wait For Transition: FALSE)
     13 Set SpEffect (Entity ID: X0:3, SpEffect ID: 484, Apply SpEffect HP Correction to NPC Parts: FALSE)
     14 Clear SpEffect (Entity ID: X0:3, SpEffect ID: 494)
     15 Request Character AI Re-plan (Entity ID: X0:3)
     16 WAIT Fixed Time (Seconds) (Number Of Seconds: 30.000)
     17 Request Character AI Command (Entity ID: X0:3, Command ID: 1, Slot Number: 0)
     18 Request Character AI Re-plan (Entity ID: X0:3)
     19 IF Character Has Event Message (Result Condition Group: MAIN, Target Entity ID: X0:3, Target Event Message ID: 00000300, Should Have: TRUE)
     20 Set NPC Part HP (Entity ID: X0:3, NPC Part ID: X20:23, Desired HP: X28:31, Should Allow HP Above Max HP: TRUE)
     21 Event Value Operation (Base Event Flag ID: X4:7, Number of Used Flag Bits: 10, Operand: 2, Base Event Flag ID (Operand): 0, Number of Used Event Flag Bits (Operand): 1, Calculation Type: -)
     22 Set Event Flag (Event Flag ID: X8:11, Flag State: ON)
     23 Set SpEffect (Entity ID: X0:3, SpEffect ID: 494, Apply SpEffect HP Correction to NPC Parts: FALSE)
     24 Clear SpEffect (Entity ID: X0:3, SpEffect ID: 484)
     25 Request Character AI Command (Entity ID: X0:3, Command ID: -1, Slot Number: 0)
     26 Request Character AI Re-plan (Entity ID: X0:3)
     27 WAIT Fixed Time (Frames) (Number Of Frames: 10)
     28 END Unconditionally (Execution End Type: Restart)

Event ID: 12905070, Int: 0
Parameters: {X0:3, X4:7, X8:8, X9:9, X10:10, X12:15} (iiBBBi)
      0 IF Character Has SpEffect (Result Condition Group: AND(01), Target Entity ID: X12:15, SpEffect ID: X0:3, Should Have: TRUE)
      1 IF Character Has SpEffect (Result Condition Group: AND(01), Target Entity ID: X12:15, SpEffect ID: X4:7, Should Have: FALSE)
      2 IF Condition Group (Result Condition Group: MAIN, Desired Condition Group State: PASS, Target Condition Group: AND(01))
      3 Change Character Display Mask (Entity ID: X12:15, Bit Number: X8:8, Switch Type: ON)
      4 Change Character Display Mask (Entity ID: X12:15, Bit Number: X9:9, Switch Type: OFF)
      5 Change Character Display Mask (Entity ID: X12:15, Bit Number: X10:10, Switch Type: OFF)
      6 IF Character Has SpEffect (Result Condition Group: AND(02), Target Entity ID: X12:15, SpEffect ID: X0:3, Should Have: FALSE)
      7 IF Character Has SpEffect (Result Condition Group: AND(02), Target Entity ID: X12:15, SpEffect ID: X4:7, Should Have: TRUE)
      8 IF Condition Group (Result Condition Group: MAIN, Desired Condition Group State: PASS, Target Condition Group: AND(02))
      9 Change Character Display Mask (Entity ID: X12:15, Bit Number: X9:9, Switch Type: ON)
     10 Change Character Display Mask (Entity ID: X12:15, Bit Number: X8:8, Switch Type: OFF)
     11 WAIT Fixed Time (Frames) (Number Of Frames: 10)
     12 END Unconditionally (Execution End Type: Restart)

Event ID: 12905080, Int: 0
Parameters: {X0:3} (i)
      0 IF Character Has SpEffect (Result Condition Group: MAIN, Target Entity ID: X0:3, SpEffect ID: 482, Should Have: TRUE)
      1 Change Character's 'Cross' (Entity ID: X0:3, Bit Number: 15, State ID: 2)

Event ID: 12905085, Int: 0
Parameters: {X0:3} (i)
      0 IF Character Has SpEffect (Result Condition Group: MAIN, Target Entity ID: X0:3, SpEffect ID: 420, Should Have: TRUE)
      1 WAIT Fixed Time (Frames) (Number Of Frames: 10)
      2 Clear SpEffect (Entity ID: X0:3, SpEffect ID: 420)
      3 END Unconditionally (Execution End Type: Restart)

Event ID: 12905090, Int: 0
Parameters: {X0:1, X4:7, X8:9, X12:15, X16:19, X20:23} (hihiii)
      0 IF Event Flag (Result Condition Group: AND(01), Desired Flag State: ON, Target Event Flag Type: Event Flag, Target Event Flag ID: X16:19)
      1 IF Character Back Read Status (Result Condition Group: AND(01), Target Entity ID: X20:23, Is Back Read: TRUE)
      2 IF Condition Group (Result Condition Group: MAIN, Desired Condition Group State: PASS, Target Condition Group: AND(01))
      3 Create NPC Part (Entity ID: X20:23, NPC Part ID: X0:1, NPC Part Group IDx: NPC Part Type[X8:9], NPC Part HP: 1, Damage Correction: 1, Body Damage Compensation: 1, Is Invincible: FALSE, Start In Stopped State: FALSE)
      4 IF HP Ratio (Result Condition Group: AND(02), Target Entity ID: X20:23, Comparison Type: <=, Target HP Ratio: 0.000)
      5 IF NPC Part HP (Result Condition Group: AND(03), Target Entity ID: X20:23, NPC Part ID: X4:7, HP Threshold: 0, Comparison Type: <=)
      6 IF Condition Group (Result Condition Group: OR(01), Desired Condition Group State: PASS, Target Condition Group: AND(02))
      7 IF Condition Group (Result Condition Group: OR(01), Desired Condition Group State: PASS, Target Condition Group: AND(03))
      8 IF Condition Group (Result Condition Group: MAIN, Desired Condition Group State: PASS, Target Condition Group: OR(01))
      9 END IF Condition Group State (Compiled) (Execution End Type: End, Desired Condition Group State: PASS, Target Condition Group: AND(02))
     10 IF Character Has SpEffect (Result Condition Group: AND(07), Target Entity ID: X20:23, SpEffect ID: 420, Should Have: TRUE)
     11 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 1, Desired Condition Group State: FAIL, Target Condition Group: AND(07))
     12 Set SpEffect (Entity ID: X20:23, SpEffect ID: X12:15, Apply SpEffect HP Correction to NPC Parts: FALSE)
     13 WAIT Fixed Time (Frames) (Number Of Frames: 10)
     14 END Unconditionally (Execution End Type: Restart)

Event ID: 12905095, Int: 0
Parameters: {X0:3, X4:7, X8:11, X12:15, X16:19} (iiiii)
      0 SKIP IF Event Flag (Number Of Skipped Lines: 1, Desired Flag State: ON, Target Event Flag Type: Event ID + Slot Number, Target Event Flag ID: 00000000)
      1 IF Event Flag (Result Condition Group: MAIN, Desired Flag State: ON, Target Event Flag Type: Event Flag, Target Event Flag ID: X12:15)
      2 IF Character Has SpEffect (Result Condition Group: AND(01), Target Entity ID: X16:19, SpEffect ID: X0:3, Should Have: TRUE)
      3 IF Character Has SpEffect (Result Condition Group: AND(01), Target Entity ID: X16:19, SpEffect ID: 421, Should Have: TRUE)
      4 IF NPC Part HP (Result Condition Group: AND(01), Target Entity ID: X16:19, NPC Part ID: X8:11, HP Threshold: 0, Comparison Type: <=)
      5 IF Character Has SpEffect (Result Condition Group: AND(02), Target Entity ID: X16:19, SpEffect ID: X0:3, Should Have: TRUE)
      6 IF Character Has SpEffect (Result Condition Group: AND(02), Target Entity ID: X16:19, SpEffect ID: 421, Should Have: TRUE)
